"id","word","comparison_word"
"59860","کناغ","کناغ"
"59861","کناک","کناک"
"75502","کنام","کنام"
"59862","کنانه","کنانه"
"75503","کنایه","کنایه"
"59864","کنایه زدن","کنایهزدن"
"59865","کنب","کنب"
"59867","کنبیزه","کنبیزه"
"59866","کنبوره","کنبوره"
"75504","کنت","کنت"
"59904","کنیت","کنیت"
"79953","کنتاکی","کنتاکی"
"75505","کنتاکت","کنتاکت"
"75506","کنترات","کنترات"
"75507","کنتراتچی","کنتراتچی"
"75508","کنتراست","کنتراست"
"75509","کنترباس","کنترباس"
"75510","کنترل","کنترل"
"75511","کنتس","کنتس"
"75544","کنیتکس","کنیتکس"
"75512","کنتور","کنتور"
"60041","کین توزی","کینتوزی"
"75513","کنج","کنج"
"59868","کنجاره","کنجاره"
"75514","کنجد","کنجد"
"59869","کنجک","کنجک"
"75515","کنجکاو","کنجکاو"
"59870","کنجل","کنجل"
"59871","کنجه","کنجه"
"59872","کنخت","کنخت"
"60042","کین خواستن","کینخواستن"
"60043","کین خواهی","کینخواهی"
"75516","کند","کند"
"75522","کندی","کندی"
"59873","کندا","کندا"
"59874","کنداگر","کنداگر"
"59875","کندامویه","کندامویه"
"59876","کندآور","کنداور"
"59877","کندذهن","کندذهن"
"43689","کندر","کندر"
"43690","کندرو","کندرو"
"59878","کندز","کندز"
"59879","کندش","کندش"
"59880","کندک","کندک"
"59881","کندله","کندله"
"59882","کندمند","کندمند"
"75518","کندن","کندن"
"75519","کنده","کنده"
"75520","کندو","کندو"
"59884","کندواله","کندواله"
"42051","کندوان","کندوان"
"59886","کندوری","کندوری"
"40627","کنیا","کنیا"
"59885","کندوره","کندوره"
"75521","کندوکاو","کندوکاو"
"59887","کندوله","کندوله"
"59888","کنز","کنز"
"75545","کنیز","کنیز"
"59905","کنیزک","کنیزک"
"75523","کنس","کنس"
"59906","کنیس","کنیس"
"75524","کنسانتره","کنسانتره"
"60044","کین سیاوش","کینسیاوش"
"40866","کنسپسیون","کنسپسیون"
"75525","کنسرت","کنسرت"
"75526","کنسرسیوم","کنسرسیوم"
"75527","کنسرو","کنسرو"
"75528","کنسرواتوار","کنسرواتوار"
"59889","کنسک","کنسک"
"75529","کنسل","کنسل"
"75546","کنیسه","کنیسه"
"75530","کنسول","کنسول"
"59890","کنسولتاسیون","کنسولتاسیون"
"75531","کنسول گری","کنسولگری"
"75532","کنش","کنش"
"59891","کنشت","کنشت"
"59892","کنغاله","کنغاله"
"75533","کنف","کنف"
"59907","کنیف","کنیف"
"59893","کنفت","کنفت"
"75534","کنفدراسیون","کنفدراسیون"
"75535","کنفرانس","کنفرانس"
"59850","کن فیکون کردن","کنفیکونکردن"
"59894","کنک","کنک"
"75536","کنکاش","کنکاش"
"75537","کنکور","کنکور"
"59895","کنگ","کنگ"
"41340","کنگان","کنگان"
"41807","کنگاور","کنگاور"
"75538","کنگر","کنگر"
"75539","کنگره","کنگره"
"59896","کنگره دار","کنگرهدار"
"41185","کینگستون","کینگستون"
"40875","کینگستون اپان هال","کینگستوناپانهال"
"40488","کنگو","کنگو"
"59897","کنند","کنند"
"75661","کینه","کینه"
"75540","کنه","کنه"
"75547","کنیه","کنیه"
"75662","کینه توز","کینهتوز"
"59898","کنو","کنو"
"79823","یک نواخت","یکنواخت"
"75541","کنوانسیون","کنوانسیون"
"59899","کنود","کنود"
"59900","کنور","کنور"
"79824","یک نورد","یکنورد"
"59901","کنوره","کنوره"
"59902","کنوز","کنوز"
"59903","کنوزه","کنوزه"
"75542","کنون","کنون"
"75543","کنونی","کنونی"
"79854","یکه","یکه"
"43705","کهیار","کهیار"
"43702","کهار","کهار"
"46822","کیهان","کیهان"
"59909","کهانت","کهانت"
"43726","کیهان دخت","کیهاندخت"
"43727","کیهانه","کیهانه"
"59910","کهبد","کهبد"
"79855","یکه بزن","یکهبزن"
"59911","کهبل","کهبل"
"59912","کهتاب","کهتاب"
"79856","یکه تاز","یکهتاز"
"75549","کهتر","کهتر"
"79857","یکه خوردن","یکهخوردن"
"75550","کهر","کهر"
"75558","کهیر","کهیر"
"46800","کهربا","کهربا"
"59913","کهربارنگ","کهربارنگ"
"42202","کهریزک","کهریزک"
"43703","کهرم","کهرم"
"59914","کهره","کهره"
"79825","یک هزارم","یکهزارم"
"43704","کهسار","کهسار"
"59916","کهسله","کهسله"
"79858","یکه سوار","یکهسوار"
"79826","یک هشتم","یکهشتم"
"59917","کهشته","کهشته"
"79859","یکه شناس","یکهشناس"
"75552","کهف","کهف"
"79827","یک هفتادم","یکهفتادم"
"75553","کهکشان","کهکشان"
"41932","کهگیلویه","کهگیلویه"
"41258","کهگیلویه وبویراحمد","کهگیلویهوبویراحمد"
"59918","کهل","کهل"
"43706","کهیلا","کهیلا"
"75554","کهن","کهن"
"59926","کهین","کهین"
"59919","کهنبار","کهنبار"
"75555","کهن سال","کهنسال"
"75556","کهنه","کهنه"
"59920","کهنه رباط","کهنهرباط"
"59921","کهنه کار","کهنهکار"
"59922","کهنوت","کهنوت"
"41856","کهنوج","کهنوج"
"79860","یکهو","یکهو"
"79828","یک هوا","یکهوا"
"59923","کهور","کهور"
"59924","کهوف","کهوف"
"59925","کهول","کهول"
"75557","کهولت","کهولت"
"75559","کو","کو"
"75631","کوی","کوی"
"75666","کیوی","کیوی"
"59927","کواده","کواده"
"41289","کوار","کوار"
"75560","کوارتز","کوارتز"
"59929","کوارث","کوارث"
"59930","کواره","کواره"
"59931","کواژ","کواژ"
"59932","کواژه","کواژه"
"59933","کواش","کواش"
"59934","کواعب","کواعب"
"75561","کواکب","کواکب"
"59935","کوالیدن","کوالیدن"
"46819","کیوان","کیوان"
"75562","کوانتوم","کوانتوم"
"46820","کیوان دخت","کیواندخت"
"59936","کوب","کوب"
"75564","کوبیدن","کوبیدن"
"75565","کوبیسم","کوبیسم"
"59937","کوبن","کوبن"
"75563","کوبه","کوبه"
"59938","کوبول","کوبول"
"59939","کوپار","کوپار"
"59940","کوپال","کوپال"
"59941","کوپله","کوپله"
"75566","کوپن","کوپن"
"75567","کوپنی","کوپنی"
"75568","کوپه","کوپه"
"43691","کوت","کوت"
"59944","کوتار","کوتار"
"59945","کوتال","کوتال"
"75569","کوتاه","کوتاه"
"75570","کوتاهی","کوتاهی"
"59946","کوتاه آمدن","کوتاهامدن"
"59947","کوتاهی کردن","کوتاهیکردن"
"40867","کوتائیسی","کوتاییسی"
"59948","کوتک","کوتک"
"59943","کوت کردن","کوتکردن"
"59949","کوتل","کوتل"
"59950","کوتوال","کوتوال"
"75571","کوتوله","کوتوله"
"41987","کوثر","کوثر"
"79829","یک وجبی","یکوجبی"
"75573","کوچ","کوچ"
"40868","کوچابامبا","کوچابامبا"
"43693","کوچیار","کوچیار"
"59953","کوچیدن","کوچیدن"
"41366","کوچصفهان","کوچصفهان"
"43692","کوچک","کوچک"
"75576","کوچکی","کوچکی"
"59951","کوچک شدن","کوچکشدن"
"75574","کوچ نشین","کوچنشین"
"75577","کوچه","کوچه"
"59952","کوچه باغ","کوچهباغ"
"46444","گل","گل"
"75578","کوچولو","کوچولو"
"75579","کوخ","کوخ"
"41646","کوخرد","کوخرد"
"75580","کود","کود"
"75581","کودتا","کودتا"
"59954","کودره","کودره"
"75582","کودک","کودک"
"75585","کودکی","کودکی"
"75583","کودکانه","کودکانه"
"75584","کودکستان","کودکستان"
"75586","کودن","کودن"
"79830","یک ور","یکور"
"79831","یک وری","یکوری"
"75587","کور","کور"
"75594","کوری","کوری"
"75632","کویر","کویر"
"59956","کوراب","کوراب"
"41541","کویرات","کویرات"
"41660","کوراییم","کوراییم"
"75588","کوران","کوران"
"41182","کوریتیبا","کوریتیبا"
"75589","کورتون","کورتون"
"59955","کور خواندن","کورخواندن"
"59957","کوردین","کوردین"
"40869","کوردوبا","کوردوبا"
"75595","کوریدور","کوریدور"
"75590","کورس","کورس"
"75591","کورسو","کورسو"
"46788","کورش","کورش"
"59958","کورک","کورک"
"59959","کورکه","کورکه"
"75592","کورمال","کورمال"
"41548","کورین","کورین"
"40870","کورینتس","کورینتس"
"43694","کورنگ","کورنگ"
"75593","کوره","کوره"
"59960","کوره پزخانه","کورهپزخانه"
"59961","کوره سواد","کورهسواد"
"46789","کوروس","کوروس"
"46790","کوروش","کوروش"
"59962","کوز","کوز"
"60002","کویز","کویز"
"59963","کوزر","کوزر"
"41420","کوزران","کوزران"
"75596","کوزه","کوزه"
"59964","کوژ","کوژ"
"75597","کوژپشت","کوژپشت"
"59965","کوژه","کوژه"
"43725","کیوس","کیوس"
"59966","کوس","کوس"
"59967","کوسان","کوسان"
"59968","کوست","کوست"
"60003","کویستن","کویستن"
"59969","کوستن","کوستن"
"60004","کویسته","کویسته"
"75665","کیوسک","کیوسک"
"59970","کوسک","کوسک"
"75598","کوسن","کوسن"
"75599","کوسه","کوسه"
"59971","کوسه بر نشین","کوسهبرنشین"
"59972","کوسه ماهی","کوسهماهی"
"43695","کوش","کوش"
"60005","کویش","کویش"
"46791","کوشا","کوشا"
"43696","کوشاد","کوشاد"
"46793","کوشیار","کوشیار"
"46792","کوشان","کوشان"
"43697","کوشانه","کوشانه"
"75602","کوشیدن","کوشیدن"
"75601","کوشش","کوشش"
"59973","کوشش کردن","کوششکردن"
"43698","کوشک","کوشک"
"41648","کوشکنار","کوشکنار"
"59975","کوشه","کوشه"
"59976","کوف","کوف"
"75603","کوفت","کوفت"
"75604","کوفتگی","کوفتگی"
"75605","کوفتن","کوفتن"
"75606","کوفته","کوفته"
"59977","کوفجان","کوفجان"
"59978","کوفشان","کوفشان"
"59979","کوفیه","کوفیه"
"75607","کوک","کوک"
"75614","کوکی","کوکی"
"75608","کوکا","کوکا"
"75609","کوکایین","کوکایین"
"46794","کوکب","کوکب"
"46795","کوکبه","کوکبه"
"75611","کوکتل","کوکتل"
"75612","کوکتل مولوتف","کوکتلمولوتف"
"59980","کوک زدن","کوکزدن"
"59981","کوک شدن","کوکشدن"
"59982","کوک کردن","کوککردن"
"59985","کوکله","کوکله"
"40872","کوکیمبو","کوکیمبو"
"59986","کوکنار","کوکنار"
"75613","کوکو","کوکو"
"40871","کوکوتا","کوکوتا"
"59987","کوکوز","کوکوز"
"75615","کول","کول"
"75622","کولی","کولی"
"75617","کولا","کولا"
"59988","کولاب","کولاب"
"43699","کولیار","کولیار"
"75618","کولاک","کولاک"
"59989","کولاک کردن","کولاککردن"
"59993","کولیت","کولیت"
"59994","کولیدن","کولیدن"
"75619","کولر","کولر"
"75616","کول کردن","کولکردن"
"59991","کولنج","کولنج"
"59992","کولنگ","کولنگ"
"60006","کویله","کویله"
"75620","کوله","کوله"
"75621","کوله پشتی","کولهپشتی"
"59995","کوم","کوم"
"40873","کومانا","کومانا"
"46821","کیومرث","کیومرث"
"59996","کومش","کومش"
"59997","کومک","کومک"
"75623","کومه","کومه"
"59998","کومولوس","کومولوس"
"41598","کونانی","کونانی"
"75624","کونگ فو","کونگفو"
"59999","کون و مکان","کونومکان"
"75625","کوه","کوه"
"46798","کوهیار","کوهیار"
"75627","کوهان","کوهان"
"41294","کوهبنان","کوهبنان"
"42129","کوهپایه","کوهپایه"
"60000","کوهج","کوهج"
"41923","کوهدشت","کوهدشت"
"41918","کوهرنگ","کوهرنگ"
"42059","کوهسار","کوهسار"
"42230","کوهسارات","کوهسارات"
"42109","کوهساران","کوهساران"
"75630","کوهستان","کوهستان"
"42117","کوهسرخ","کوهسرخ"
"43700","کوهشاد","کوهشاد"
"41461","کوهمره","کوهمره"
"42226","کوهین","کوهین"
"41483","کوهنجان","کوهنجان"
"43701","کوهینه","کوهینه"
"75626","کوه نورد","کوهنورد"
"60001","کوهه","کوهه"
"40874","کوئرتارو","کویرتارو"
"41183","کوئنکا","کوینکا"
"60046","کئیب","کییب"
"60047","کئیر","کییر"
"43347","گایار","گایار"
"40526","گابن","گابن"
"60049","گات","گات"
"60050","گاجمه","گاجمه"
"60051","گار","گار"
"75671","گاری","گاری"
"75667","گاراژ","گاراژ"
"75668","گارانتی","گارانتی"
"75669","گارد","گارد"
"41634","گاریزات","گاریزات"
"60052","گارسک","گارسک"
"60053","گارسه","گارسه"
"75670","گارسون","گارسون"
"60054","گارمون","گارمون"
"43346","گارنیک","گارنیک"
"43397","گیارنگ","گیارنگ"
"75672","گاز","گاز"
"75673","گازانبر","گازانبر"
"60056","گازر","گازر"
"60057","گازرشست","گازرشست"
"60058","گازرگاه","گازرگاه"
"60055","گاز گرفتن","گازگرفتن"
"75674","گازولین","گازولین"
"75675","گازوئیل","گازوییل"
"60059","گاژ","گاژ"
"60060","گاس","گاس"
"60061","گاسترولا","گاسترولا"
"60062","گاشتن","گاشتن"
"60499","گیاغ","گیاغ"
"75676","گاف","گاف"
"41649","گافروپارامون","گافروپارامون"
"60063","گاف زدن","گافزدن"
"40876","گاگرا","گاگرا"
"75677","گال","گال"
"60064","گالاکتوز","گالاکتوز"
"75683","گالیدن","گالیدن"
"75678","گالری","گالری"
"75679","گالش","گالش"
"41351","گالیکش","گالیکش"
"75680","گالن","گالن"
"75684","گالینگور","گالینگور"
